"","subject","word","context","sentence","string","Head","Hand_arm","Foot_leg","Torso","Mouth_throat"
"1420","lygwknlklk","board","M2_b","It was the school board.","board",5,1,5,3,2
"1421","lygwknlklk","degree","M1_a","It was about forty degrees.","degrees",4,2,3,3,4
"1422","lygwknlklk","market","M1_b","He liked the fish market.","market",4,2,4,3,2
"1423","lygwknlklk","design","M1_a","They liked the floral design.","design",1,3,3,1,2
"1424","lygwknlklk","clog","M1_a","The dancer clogged.","clogged",4,3,2,2,5
"1425","lygwknlklk","guard","M1_a","They liked the night guard.","guard",4,4,4,2,4
"1426","lygwknlklk","push","M1_a","He pushed the cocaine.","pushed",2,5,4,2,1
"1427","lygwknlklk","stay","M1_b","They stayed cold.","stayed",4,3,3,2,2
"1428","lygwknlklk","act","M1_b","It was a humane act.","act",2,3,1,3,4
"1429","lygwknlklk","clip","M1_b","It was a video clip.","clip",1,1,3,4,2
"1430","lygwknlklk","company","M1_b","He liked the pharmaceutical company.","company",1,2,1,2,2
"1431","lygwknlklk","message","M1_b","There was a computer message.","message",4,3,2,2,5
"1432","lygwknlklk","class","M2_b","It was a stimulating class.","class",5,3,4,3,0
"1433","lygwknlklk","band","M1_b","It was a rubber band.","band",0,5,5,4,3
"1434","lygwknlklk","key","M2_b","It was a backspace key.","key",1,4,3,0,1
"1435","lygwknlklk","atmosphere","M1_b","It was a hostile atmosphere.","atmosphere",2,2,1,2,3
"1436","lygwknlklk","call","M1_a","They called the landlord.","called",1,3,3,2,2
"1437","lygwknlklk","lamb","M1_a","They liked the marinated lamb.","lamb",2,3,3,3,2
"1438","lygwknlklk","intelligence","M2_b","They had military intelligence.","intelligence",5,4,2,2,1
"1439","lygwknlklk","blood","M1_b","He has thin blood.","blood",2,5,5,0,4
"1440","lygwknlklk","ground","M1_b","He was on the frozen ground.","ground",1,2,5,3,2
"1441","lygwknlklk","sing","M2_a","The bird sang.","sang",4,4,1,2,5
"1442","lygwknlklk","drill","M1_a","It was a grueling drill.","drill",2,5,3,3,4
"1443","lygwknlklk","beam","M1_b","He saw the bright beam.","beam",4,3,5,4,2
"1444","lygwknlklk","case","M2_b","It was a criminal case.","case",4,4,1,2,1
"1445","lygwknlklk","tick","M2_a","It was a parasitic tick.","tick",3,0,1,0,2
"1446","lygwknlklk","tape","M2_b","He used the video tape.","tape",4,3,2,3,1
"1447","lygwknlklk","bat","M2_b","He saw a baseball bat.","bat",1,5,2,3,1
"1448","lygwknlklk","load","M2_a","She loaded the truck.","loaded",1,4,4,3,4
"1449","lygwknlklk","film","M1_a","It was an action film.","film",3,2,1,3,4
"1450","lygwknlklk","toast","M2_b","They toasted the bride.","toasted",3,1,1,0,4
"1451","lygwknlklk","block","M1_b","She had a wooden block.","block",2,5,4,3,3
"1452","lygwknlklk","issue","M2_b","It was a special issue.","issue",0,0,0,0,0
"1453","lygwknlklk","dream","M1_a","He had a recurring dream.","dream",2,1,1,1,2
"1454","lygwknlklk","spill","M1_b","He spilled the flour.","spilled",2,4,3,2,2
"1455","lygwknlklk","medicine","M1_a","It was cough medicine.","medicine",5,4,2,1,5
"1456","lygwknlklk","home","M2_a","It was a funeral home.","home",2,3,2,2,1
"1457","lygwknlklk","breakfast","M2_a","They ate a family breakfast.","breakfast",1,3,3,3,2
"1458","lygwknlklk","position","M1_b","He was in a prominent position.","position",2,2,1,3,2
"1459","lygwknlklk","chicken","M2_b","They liked the pet chicken.","chicken",3,4,3,2,5
"1460","lygwknlklk","yard","M2_a","They were big yards.","yards",2,3,3,2,2
"1461","lygwknlklk","jam","M1_a","It was a blackberry jam.","jam",2,3,1,4,3
"1462","lygwknlklk","run","M2_b","She ran the company.","ran",3,2,2,3,1
"1463","lygwknlklk","column","M2_a","It was a concrete column.","column",5,3,2,3,4
"1464","lygwknlklk","page","M1_b","He saw the loyal page.","page",2,1,1,2,0
"1465","lygwknlklk","hail","M1_b","They hailed a taxi.","hailed",3,5,3,1,5
"1466","lygwknlklk","break","M1_b","He broke the dish.","broke",1,4,2,2,1
"1467","lygwknlklk","poach","M1_b","She poached the bear.","poached",3,3,3,3,3
"1468","lygwknlklk","fan","M1_b","They had a ceiling fan.","fan",1,0,1,4,1
"1469","lygwknlklk","bank","M1_b","He banked the helicopter.","banked",1,3,3,1,1
"1470","lygwknlklk","pupil","M1_b","She had an interested pupil.","pupil",5,2,0,1,0
"1471","lygwknlklk","scene","M1_b","It was a well-acted scene.","scene",0,0,0,0,0
"1472","lygwknlklk","match","M2_a","It was a soccer match.","match",3,5,5,5,0
"1473","lygwknlklk","cast","M2_a","She cast a spear.","cast",0,2,0,1,1
"1474","lygwknlklk","foundation","M1_b","It was an educational foundation.","foundation",0,2,5,5,1
"1475","ygeg7at7br","racket","M2_b","That was a tennis racket.","racket",2,3,0,0,3
"1476","ygeg7at7br","message","M1_b","There was a computer message.","message",2,4,0,0,5
"1477","ygeg7at7br","palm","M1_a","It was a calloused palm.","palm",0,5,0,0,0
"1478","ygeg7at7br","clip","M1_b","It was a video clip.","clip",2,3,3,0,0
"1479","ygeg7at7br","panel","M2_b","It was a consumer panel.","panel",0,0,0,2,0
"1480","ygeg7at7br","dream","M1_a","He had a recurring dream.","dream",5,1,1,1,4
"1481","ygeg7at7br","mold","M1_a","It was a fungal mold.","mold",0,0,5,0,3
"1482","ygeg7at7br","yard","M1_b","It was ten yards.","yards",3,2,5,0,0
"1483","ygeg7at7br","punch","M2_a","He had the strongest punch.","punch",3,5,0,3,3
"1484","ygeg7at7br","film","M1_a","It was an action film.","film",5,3,1,0,3
"1485","ygeg7at7br","issue","M1_a","It was a sensitive issue.","issue",3,0,0,0,2
"1486","ygeg7at7br","check","M1_b","He checked the oven.","checked",4,4,0,3,0
"1487","ygeg7at7br","tip","M2_a","It was a pencil tip.","tip",0,5,5,0,3
"1488","ygeg7at7br","guide","M1_b","He had a TV guide.","guide",4,5,5,2,0
"1489","ygeg7at7br","count","M2_a","That was the final count.","count",5,5,0,0,3
"1490","ygeg7at7br","lamb","M2_a","They liked the cute lamb.","lamb",0,4,0,0,4
"1491","ygeg7at7br","guard","M1_b","They liked the security guard.","guard",0,4,3,5,0
"1492","ygeg7at7br","jam","M2_a","It was a traffic jam.","jam",4,5,5,3,4
"1493","ygeg7at7br","book","M2_b","He had a leather-bound book.","book",4,3,0,0,1
"1494","ygeg7at7br","term","M2_b","It was a technical term.","term",2,0,0,0,0
"1495","ygeg7at7br","mole","M1_b","She saw the raised mole.","mole",3,3,2,4,0
"1496","ygeg7at7br","medicine","M2_a","It was orthopedic medicine.","medicine",2,3,5,0,5
"1497","ygeg7at7br","sing","M1_a","The girl sang.","sang",3,0,0,1,5
"1498","ygeg7at7br","toll","M1_a","It was a costly toll.","toll",2,2,0,0,0
"1499","ygeg7at7br","degree","M1_b","It was about fifty degrees.","degrees",2,1,3,4,0
"1500","ygeg7at7br","date","M1_b","It was a blind date.","date",4,3,0,2,5
"1501","ygeg7at7br","post","M1_a","It was a wooden post.","post",0,2,5,4,0
"1502","ygeg7at7br","perch","M2_b","It was a secure perch.","perch",4,1,3,2,0
"1503","ygeg7at7br","barrier","M2_a","There was a language barrier.","barrier",0,5,3,5,0
"1504","ygeg7at7br","position","M1_b","He was in a prominent position.","position",4,4,4,2,4
"1505","ygeg7at7br","examination","M2_a","It was a prostate examination.","examination",5,4,0,1,1
"1506","ygeg7at7br","home","M1_a","It was a summer home.","home",5,1,0,3,0
"1507","ygeg7at7br","clog","M2_b","The sink clogged.","clogged",5,0,0,4,3
"1508","ygeg7at7br","stall","M1_a","They stalled the truck.","stalled",0,0,0,0,5
"1509","ygeg7at7br","cell","M1_a","It was a skin cell.","cell",4,4,4,4,4
"1510","ygeg7at7br","hail","M2_b","They hailed a guest.","hailed",3,0,0,0,5
"1511","ygeg7at7br","drill","M1_a","It was a grueling drill.","drill",0,5,0,0,0
"1512","ygeg7at7br","key","M2_b","It was a backspace key.","key",0,5,0,0,0
"1513","ygeg7at7br","page","M2_a","He saw the blank page.","page",3,4,0,0,0
"1514","ygeg7at7br","market","M1_a","He liked the flea market.","market",4,4,2,0,0
"1515","ygeg7at7br","board","M1_a","It was the ironing board.","board",0,2,1,4,0
"1516","ygeg7at7br","drain","M2_b","They drained the pond.","drained",2,5,0,0,3
"1517","ygeg7at7br","run","M1_b","She ran the race.","ran",2,3,5,1,0
"1518","ygeg7at7br","track","M1_a","She saw the train tracks.","tracks",0,2,5,0,0
"1519","ygeg7at7br","stake","M2_b","He staked his claim.","staked",0,4,0,0,0
"1520","ygeg7at7br","lunch","M2_a","They liked the afternoon lunch.","lunch",1,4,0,3,5
"1521","ygeg7at7br","pitcher","M1_b","He saw the right-handed pitcher.","pitcher",3,5,0,0,0
"1522","ygeg7at7br","company","M1_a","He liked the investment company.","company",4,2,0,0,3
"1523","ygeg7at7br","seal","M2_a","It was a circus seal.","seal",0,2,0,4,1
"1524","ygeg7at7br","cross","M1_a","He crossed a road.","crossed",0,4,4,0,0
"1525","ygeg7at7br","load","M1_a","She loaded the gun.","loaded",5,5,0,2,5
"1526","ygeg7at7br","fix","M2_b","They fixed the price.","fixed",2,2,2,1,2
"1527","ygeg7at7br","newspaper","M1_a","It was a national newspaper.","newspaper",3,4,0,0,0
"1528","ygeg7at7br","charm","M1_a","She had a devilish charm.","charm",4,0,0,0,5
"1529","pca7om3z3v","intelligence","M1_b","They had innate intelligence.","intelligence",5,2,0,0,4
"1530","pca7om3z3v","count","M2_a","That was the final count.","count",5,5,2,0,5
"1531","pca7om3z3v","lunch","M1_a","They liked the hot lunch.","lunch",3,5,3,0,5
"1532","pca7om3z3v","port","M2_b","It was a sweet port.","port",2,1,2,0,0
"1533","pca7om3z3v","push","M1_b","He pushed the drugs.","pushed",0,5,4,0,1
"1534","pca7om3z3v","check","M2_b","He checked the facts.","checked",5,0,0,0,5
"1535","pca7om3z3v","design","M1_a","They liked the floral design.","design",5,5,0,0,0
"1536","pca7om3z3v","act","M2_a","It was a magic act.","act",5,5,5,5,5
"1537","pca7om3z3v","lamb","M1_a","They liked the marinated lamb.","lamb",1,3,0,0,5
"1538","pca7om3z3v","scene","M1_b","It was a well-acted scene.","scene",0,0,0,0,0
"1539","pca7om3z3v","sage","M2_a","He saw the fragrant sage.","sage",0,0,0,0,0
"1540","pca7om3z3v","file","M2_b","She had a steel file.","file",3,5,1,0,1
"1541","pca7om3z3v","serve","M2_a","She served a summons.","served",0,3,2,0,2
"1542","pca7om3z3v","toast","M1_a","They toasted the bread.","toasted",3,5,5,0,5
"1543","pca7om3z3v","cell","M2_a","It was a prison cell.","cell",3,3,5,3,0
"1544","pca7om3z3v","tick","M2_a","It was a parasitic tick.","tick",0,5,5,5,0
"1545","pca7om3z3v","book","M2_b","He had a leather-bound book.","book",5,5,1,2,5
"1546","pca7om3z3v","class","M2_b","It was a stimulating class.","class",5,5,5,5,5
"1547","pca7om3z3v","drill","M2_b","It was a battery-powered drill.","drill",5,5,5,4,0
"1548","pca7om3z3v","stay","M2_b","They stayed overnight.","stayed",5,3,5,0,0
"1549","pca7om3z3v","medicine","M1_b","It was prescription medicine.","medicine",1,5,0,0,5
"1550","pca7om3z3v","message","M1_b","There was a computer message.","message",5,4,0,0,4
"1551","pca7om3z3v","drain","M1_b","They drained the budget.","drained",4,4,4,0,0
"1552","pca7om3z3v","rock","M1_a","He liked electronic rock.","rock",3,0,3,3,0
"1553","pca7om3z3v","break","M2_a","He broke the law.","broke",3,3,0,0,3
"1554","pca7om3z3v","market","M2_a","He liked the housing market.","market",3,3,3,0,3
"1555","pca7om3z3v","guard","M1_a","They liked the night guard.","guard",0,3,3,4,0
"1556","pca7om3z3v","fan","M2_b","They had an enthusiastic fan.","fan",0,2,2,5,0
"1557","pca7om3z3v","fix","M1_a","They fixed the radio.","fixed",5,4,4,0,0
"1558","pca7om3z3v","poach","M1_a","She poached the deer.","poached",5,5,5,0,0
"1559","pca7om3z3v","scale","M1_a","It was a fish scale.","scale",4,0,5,4,0
"1560","pca7om3z3v","foundation","M2_a","It was a wooden foundation.","foundation",0,0,4,2,0
"1561","pca7om3z3v","appeal","M2_a","He had a legal appeal.","appeal",0,2,2,2,2
"1562","pca7om3z3v","spill","M1_b","He spilled the flour.","spilled",0,5,3,0,0
"1563","pca7om3z3v","cone","M2_a","It was an orange cone.","cone",0,3,3,0,0
"1564","pca7om3z3v","tape","M1_a","He used the scotch tape.","tape",0,5,0,0,0
"1565","pca7om3z3v","chicken","M2_b","They liked the pet chicken.","chicken",5,4,1,0,5
"1566","pca7om3z3v","tap","M1_a","He tapped the keg.","tapped",0,5,0,0,0
"1567","pca7om3z3v","band","M2_b","It was a country band.","band",5,5,4,0,4
"1568","pca7om3z3v","atmosphere","M2_b","It was a polluted atmosphere.","atmosphere",5,0,0,0,5
"1569","pca7om3z3v","panel","M1_a","It was a control panel.","panel",0,5,1,0,0
"1570","pca7om3z3v","newspaper","M1_a","It was a national newspaper.","newspaper",4,5,0,0,5
"1571","pca7om3z3v","hail","M1_b","They hailed a taxi.","hailed",5,5,5,5,5
"1572","pca7om3z3v","cold","M1_a","It was an icy cold.","cold",5,5,0,5,5
"1573","pca7om3z3v","dinner","M1_a","They liked the turkey dinner.","dinner",4,5,4,0,5
"1574","pca7om3z3v","mold","M2_a","It was a rubber mold.","mold",5,5,2,0,0
"1575","pca7om3z3v","blood","M1_a","He has coagulated blood.","blood",2,5,5,0,5
"1576","pca7om3z3v","column","M2_a","It was a concrete column.","column",5,5,5,0,0
"1577","pca7om3z3v","orange","M1_a","It was a juicy orange.","orange",3,5,1,0,5
"1578","pca7om3z3v","clear","M2_a","He cleared the path.","cleared",2,5,5,0,0
"1579","pca7om3z3v","seal","M1_a","It was a gold seal.","seal",2,3,2,0,0
"1580","pca7om3z3v","clip","M2_a","It was a hair clip.","clip",5,5,1,0,0
"1581","pca7om3z3v","clog","M1_a","The dancer clogged.","clogged",0,5,3,2,0
"1582","pca7om3z3v","post","M1_a","It was a wooden post.","post",0,5,5,0,0
"1583","s7flgjoxrt","palm","M1_a","It was a calloused palm.","palm",0,5,0,0,3
"1584","s7flgjoxrt","chicken","M2_a","They liked the clucking chicken.","chicken",1,1,0,2,4
"1585","s7flgjoxrt","lap","M2_b","She lapped the competitors.","lapped",2,4,1,2,5
"1586","s7flgjoxrt","pick","M1_a","He picked his coffee.","picked",0,5,0,0,0
"1587","s7flgjoxrt","poach","M2_a","She poached the eggs.","poached",0,3,1,4,0
"1588","s7flgjoxrt","check","M2_b","He checked the facts.","checked",3,3,0,0,1
"1589","s7flgjoxrt","board","M1_b","It was the wooden board.","board",4,2,0,5,0
"1590","s7flgjoxrt","stay","M2_b","They stayed overnight.","stayed",0,2,5,0,0
"1591","s7flgjoxrt","punch","M1_b","He had the fruit punch.","punch",2,5,0,1,1
"1592","s7flgjoxrt","book","M1_b","He had a popular book.","book",4,3,0,2,0
"1593","s7flgjoxrt","racket","M2_b","That was a tennis racket.","racket",5,2,0,0,0
"1594","s7flgjoxrt","jam","M2_b","It was a paper jam.","jam",0,1,0,5,0
"1595","s7flgjoxrt","dream","M1_b","He had a bad dream.","dream",5,0,0,3,0
"1596","s7flgjoxrt","lock","M2_a","She had window locks.","locks",4,3,1,4,0
"1597","s7flgjoxrt","barrier","M1_b","There was a concrete barrier.","barrier",4,5,1,4,0
"1598","s7flgjoxrt","pen","M1_a","She penned her animals.","penned",0,3,3,0,3
"1599","s7flgjoxrt","foundation","M2_b","It was a concrete foundation.","foundation",4,4,4,4,2
"1600","s7flgjoxrt","match","M2_a","It was a soccer match.","match",0,4,3,0,3
"1601","s7flgjoxrt","call","M2_b","They called the debt.","called",5,3,0,0,2
"1602","s7flgjoxrt","cast","M1_a","She cast a shadow.","cast",4,0,0,4,0
"1603","s7flgjoxrt","serve","M1_b","She served a lasagna.","served",0,5,0,0,4
"1604","s7flgjoxrt","blood","M1_b","He has thin blood.","blood",4,3,0,0,4
"1605","s7flgjoxrt","mole","M1_a","She saw the cancerous mole.","mole",4,3,4,0,4
"1606","s7flgjoxrt","block","M2_b","She had a writer's block.","block",5,3,0,2,2
"1607","s7flgjoxrt","position","M2_b","He was in a yoga position.","position",3,4,2,4,0
"1608","s7flgjoxrt","market","M2_a","He liked the housing market.","market",3,4,4,4,2
"1609","s7flgjoxrt","cone","M2_a","It was an orange cone.","cone",4,4,4,0,0
"1610","s7flgjoxrt","sing","M1_b","The choir sang.","sang",0,4,0,3,5
"1611","s7flgjoxrt","ground","M1_a","He was on the firm ground.","ground",0,0,5,3,2
"1612","s7flgjoxrt","push","M1_b","He pushed the drugs.","pushed",4,3,3,4,3
"1613","s7flgjoxrt","charm","M1_b","She had a natural charm.","charm",2,2,0,3,2
"1614","s7flgjoxrt","key","M1_a","It was a duplicate key.","key",0,5,0,0,1
"1615","s7flgjoxrt","count","M2_b","That was the correct count.","count",2,4,3,0,2
"1616","s7flgjoxrt","sage","M1_a","He saw the wise sage.","sage",3,3,2,2,4
"1617","s7flgjoxrt","scene","M1_b","It was a well-acted scene.","scene",4,4,5,4,4
"1618","s7flgjoxrt","post","M2_b","It was a challenging post.","post",4,3,5,4,0
"1619","s7flgjoxrt","bat","M2_b","He saw a baseball bat.","bat",4,4,2,5,3
"1620","s7flgjoxrt","pitcher","M1_b","He saw the right-handed pitcher.","pitcher",3,5,4,3,4
"1621","s7flgjoxrt","tick","M1_a","It was a clock tick.","tick",4,4,5,1,5
"1622","s7flgjoxrt","bank","M2_b","He banked the cash.","banked",2,4,3,4,0
"1623","s7flgjoxrt","home","M1_b","It was a childhood home.","home",5,2,4,5,5
"1624","s7flgjoxrt","atmosphere","M2_a","It was a gaseous atmosphere.","atmosphere",5,0,3,1,5
"1625","s7flgjoxrt","company","M1_b","He liked the pharmaceutical company.","company",4,3,3,4,0
"1626","s7flgjoxrt","act","M1_b","It was a humane act.","act",5,3,0,5,2
"1627","s7flgjoxrt","clear","M2_a","He cleared the path.","cleared",4,3,4,4,3
"1628","s7flgjoxrt","lunch","M1_a","They liked the hot lunch.","lunch",0,3,0,4,4
"1629","s7flgjoxrt","fix","M1_b","They fixed the dishwasher.","fixed",4,5,5,2,0
"1630","s7flgjoxrt","lamb","M1_b","They liked the grilled lamb.","lamb",0,1,0,1,1
"1631","s7flgjoxrt","beam","M2_a","He saw the wood beam.","beam",4,3,5,5,4
"1632","s7flgjoxrt","drain","M1_a","They drained the account.","drained",4,2,1,3,4
"1633","s7flgjoxrt","spill","M1_b","He spilled the flour.","spilled",5,3,4,3,3
"1634","s7flgjoxrt","toast","M1_a","They toasted the bread.","toasted",3,4,1,4,4
"1635","s7flgjoxrt","cape","M2_a","It was a rocky cape.","cape",4,1,4,3,5
"1636","s7flgjoxrt","yard","M1_a","It was five yards.","yards",1,4,3,1,0
"1637","z7n1nma3nh","file","M2_b","She had a steel file.","file",2,4,0,1,1
"1638","z7n1nma3nh","chicken","M2_a","They liked the clucking chicken.","chicken",5,4,0,3,5
"1639","z7n1nma3nh","toll","M2_a","It was a loud toll.","toll",4,2,2,4,1
"1640","z7n1nma3nh","appeal","M1_a","He had a universal appeal.","appeal",5,2,0,3,2
"1641","z7n1nma3nh","date","M2_a","It was an expiration date.","date",3,1,0,2,1
"1642","z7n1nma3nh","serve","M1_b","She served a lasagna.","served",2,5,3,4,2
"1643","z7n1nma3nh","dinner","M1_a","They liked the turkey dinner.","dinner",5,4,0,2,5
"1644","z7n1nma3nh","medicine","M2_a","It was orthopedic medicine.","medicine",5,4,5,5,5
"1645","z7n1nma3nh","cause","M1_a","It was a worthy cause.","cause",5,2,1,3,4
"1646","z7n1nma3nh","dream","M1_b","He had a bad dream.","dream",5,2,3,4,2
"1647","z7n1nma3nh","racket","M2_a","That was a badminton racket.","racket",2,5,4,5,1
"1648","z7n1nma3nh","palm","M1_a","It was a calloused palm.","palm",4,5,1,3,4
"1649","z7n1nma3nh","breakfast","M2_b","They ate a lonely breakfast.","breakfast",4,3,1,4,5
"1650","z7n1nma3nh","cold","M2_b","It was a common cold.","cold",5,2,2,4,5
"1651","z7n1nma3nh","match","M2_a","It was a soccer match.","match",2,4,5,4,1
"1652","z7n1nma3nh","position","M1_a","He was in a distinguished position.","position",5,4,3,5,1
"1653","z7n1nma3nh","class","M1_a","It was a perceptive class.","class",5,4,1,1,0
"1654","z7n1nma3nh","stake","M1_b","He staked his tent.","staked",2,5,5,4,1
"1655","z7n1nma3nh","movement","M2_a","He liked the feminist movement.","movement",5,5,3,5,5
"1656","z7n1nma3nh","key","M2_b","It was a backspace key.","key",1,4,1,1,0
"1657","z7n1nma3nh","drill","M1_b","It was a challenging drill.","drill",3,5,5,5,3
"1658","z7n1nma3nh","perch","M2_b","It was a secure perch.","perch",2,3,5,3,1
